last_name,first_name,player_id,year,b_total_pa,b_single,b_double,b_triple,b_home_run,b_strikeout,b_walk,on_base_percent,on_base_plus_slg,b_catcher_interf,b_hit_by_pitch,b_out_fly,b_out_ground,b_out_line_drive,b_out_popup,r_caught_stealing_2b,r_caught_stealing_3b,r_caught_stealing_home,r_stolen_base_2b,r_stolen_base_3b,r_stolen_base_home,woba,pull_percent,straightaway_percent,opposite_percent,bats_right_pct,bats_left_pct,bats_right_pct,bats_left_pct,bats_right_pct,bats_left_pct,bats_right_pct,bats_left_pct,
Lester,Jon,452657,2021,51,5,2,0,1,24,2,0.196,0.467,0,0,1,13,1,2,0,0,0,0,0,0,0.205,20,60,20,0.0,1.0,
Cabrera,Asdrubal,452678,2021,352,43,21,0,7,80,36,0.313,0.678,0,3,49,78,15,19,0,0,0,1,0,0,0.297,46.4,32.2,21.5,0.3475783475783480,0.6524216524216520,
Scherzer,Max,453286,2021,63,0,0,0,0,28,0,0.000,0.000,0,0,5,27,3,0,0,0,0,0,0,0,0.000,17.1,51.4,31.4,1.0,0.0,
Blackmon,Charlie,453568,2021,582,97,25,4,13,91,54,0.351,0.761,0,11,68,158,35,25,0,0,0,3,0,0,0.333,35.7,41.8,22.5,0.0,1.0,
Maldonado,Martin,455117,2021,426,41,10,1,12,127,47,0.272,0.573,0,5,60,85,21,17,0,0,0,0,0,0,0.258,40.1,34,25.9,1.0,0.0,
Chirinos,Robinson,455139,2021,112,11,5,1,5,36,9,0.321,0.775,0,5,14,16,3,7,0,0,0,0,0,0,0.336,46.8,29,24.2,1.0,0.0,
Cain,Lorenzo,456715,2021,286,45,13,0,8,48,26,0.329,0.729,0,2,38,75,21,10,2,0,0,11,2,0,0.319,32.4,37.6,30,1.0,0.0,
Solano,Donovan,456781,2021,344,62,17,0,7,58,25,0.343,0.747,0,7,57,80,25,6,0,0,0,2,0,0,0.324,33.1,39.8,27.2,1.0,0.0,
McCutchen,Andrew,457705,2021,574,55,24,1,27,132,81,0.334,0.778,0,4,74,120,30,25,1,0,1,5,0,1,0.335,48.7,32.8,18.5,1.0,0.0,
Upton,Justin,457708,2021,362,38,12,0,17,107,39,0.296,0.704,1,1,41,70,17,19,1,0,0,4,0,0,0.305,44.9,34.1,21,1.0,0.0,
Turner,Justin,457759,2021,612,99,22,0,27,98,61,0.361,0.832,0,12,111,109,39,30,0,0,0,2,1,0,0.358,31.3,38.5,30.2,1.0,0.0,
PoseyIII,Buster,457763,2021,454,79,23,0,18,87,56,0.390,0.889,0,1,45,113,19,13,0,0,0,0,0,0,0.379,30.3,44.8,24.8,1.0,0.0,
Votto,Joey,458015,2021,533,59,23,1,36,127,77,0.375,0.938,0,4,73,92,26,15,0,0,0,0,1,0,0.391,40.9,36.9,22.2,0.0,1.0,
Gardner,Brett,458731,2021,461,56,16,4,10,100,60,0.323,0.685,0,3,52,103,25,30,0,1,0,4,0,0,0.305,33.6,37.6,28.9,0.0,1.0,
Joyce,Matt,459964,2021,69,2,1,0,2,16,12,0.261,0.479,0,1,10,17,5,3,0,0,0,0,0,0,0.219,55,27.5,17.5,0.0,1.0,
Romine,Andrew,461865,2021,64,8,2,0,1,24,4,0.234,0.501,0,0,5,15,5,0,1,0,1,0,0,0,0.223,47.2,36.1,16.7,0.3125,0.6875,
Andrus,Elvis,462101,2021,541,91,25,2,3,81,31,0.292,0.612,0,6,63,155,52,30,2,0,0,10,3,0,0.270,32.2,42.3,25.5,1.0,0.0,
Sandoval,Pablo,467055,2021,86,9,0,0,4,25,11,0.302,0.645,0,2,8,14,8,5,0,0,0,0,0,0,0.291,25,45.8,29.2,0.08433734939759040,0.9156626506024100,
Ramos,Wilson,467092,2021,163,18,5,0,8,36,9,0.245,0.643,2,0,17,50,11,7,0,0,0,0,0,0,0.275,37.1,35.3,27.6,1.0,0.0,
Santana,Carlos,467793,2021,659,87,15,0,19,102,86,0.319,0.660,0,3,99,169,38,41,0,0,0,2,0,0,0.294,43.4,39.3,17.1,0.28810975609756100,0.711890243902439,
Parra,Gerardo,467827,2021,107,16,5,0,2,30,6,0.290,0.640,0,2,18,19,7,1,1,0,0,0,1,0,0.282,23.2,39.1,37.7,0.0,1.0,
Mercer,Jordy,474568,2021,127,21,7,0,2,34,9,0.307,0.671,0,0,12,26,8,8,0,0,0,0,0,0,0.294,41.7,34.5,23.8,1.0,0.0,
Belt,Brandon,474832,2021,381,44,14,2,29,103,48,0.378,0.975,0,7,55,49,13,16,2,0,0,3,0,0,0.406,43,30.9,26,0.0,1.0,
Zimmerman,Ryan,475582,2021,273,32,16,0,14,77,16,0.286,0.756,0,0,23,68,16,11,0,0,0,0,0,0,0.319,34.4,47.8,17.8,1.0,0.0,
Lowrie,Jed,476704,2021,512,70,28,0,14,108,49,0.318,0.717,0,2,85,106,29,20,0,0,0,0,0,0,0.311,37.1,39.7,23.2,0.3522504892367910,0.6477495107632090,
Avila,Alex,488671,2021,111,6,9,1,1,37,19,0.342,0.691,0,2,13,20,2,1,0,0,0,0,0,0,0.311,41.5,37.7,20.8,0.0,1.0,
BrantleyJr.,Michael,488726,2021,508,106,29,3,8,53,33,0.362,0.799,0,5,66,141,48,15,0,1,0,1,0,0,0.347,33.3,41.2,25.4,0.0,1.0,
Castro,Jason,488771,2021,179,20,7,0,8,54,25,0.352,0.795,0,3,20,29,10,3,0,0,0,0,0,0,0.347,41.2,30.9,27.8,0.0,1.0,
Miley,Wade,489119,2021,59,7,3,0,0,13,3,0.220,0.461,0,0,4,23,4,2,0,0,0,0,0,0,0.210,20.9,41.9,37.2,0.0,1.0,
Gurriel,Yuli,493329,2021,605,123,31,0,15,68,59,0.383,0.846,0,4,83,131,45,41,1,0,0,1,0,0,0.363,33.3,40.9,25.7,1.0,0.0,
Rojas,Miguel,500743,2021,539,89,30,3,9,74,37,0.321,0.713,0,5,76,139,43,34,2,1,0,10,3,0,0.311,33.3,38.5,28.1,1.0,0.0,
Escobar,Eduardo,500871,2021,599,80,26,5,28,124,48,0.314,0.786,0,1,103,102,37,44,0,0,0,1,0,0,0.334,45.3,31,23.7,0.26588628762541800,0.7341137123745820,
Adrianza,Ehire,501303,2021,209,29,9,2,5,42,21,0.325,0.726,0,2,23,46,14,13,0,0,0,0,0,0,0.316,42.4,37.5,20.1,0.27403846153846200,0.7259615384615380,
Lagares,Juan,501571,2021,327,45,20,2,6,76,12,0.263,0.635,0,1,39,90,22,14,2,0,0,1,0,0,0.274,37.8,32.8,29.4,1.0,0.0,
Almonte,Abraham,501659,2021,175,15,12,0,5,38,26,0.331,0.730,0,0,18,41,12,7,1,0,0,1,0,0,0.321,43.2,33.3,23.4,0.18857142857142900,0.8114285714285710,
Davis,Khris,501981,2021,114,12,5,1,3,31,10,0.272,0.635,0,0,13,29,2,7,0,0,0,0,0,0,0.274,47.9,27.4,24.7,1.0,0.0,
Pham,Tommy,502054,2021,561,68,24,2,15,128,78,0.340,0.724,0,4,56,136,33,15,5,1,0,13,0,1,0.318,30.8,40.7,28.5,1.0,0.0,
Martinez,J.D.,502110,2021,634,90,42,3,28,150,55,0.349,0.866,1,3,87,109,42,23,0,0,0,0,0,0,0.364,33.4,36,30.6,1.0,0.0,
Reddick,Josh,502210,2021,158,26,11,0,2,31,6,0.285,0.656,0,0,22,36,12,11,0,0,0,0,0,0,0.283,42.1,34.7,23.1,0.0,1.0,
Freeman,Mike,502273,2021,65,11,0,0,0,20,5,0.262,0.448,0,1,10,16,2,0,1,0,0,1,0,0,0.206,38.5,25.6,35.9,0.0,1.0,
Dyson,Jarrod,502481,2021,149,19,7,2,0,33,10,0.255,0.544,0,0,9,51,13,5,5,0,0,8,2,0,0.243,34,44.3,21.7,0.0,1.0,
Goldschmidt,Paul,502671,2021,679,108,36,2,31,136,67,0.365,0.879,0,4,105,120,38,32,0,0,0,10,2,0,0.373,37.1,38.6,24.4,1.0,0.0,
Gonzalez,Marwin,503556,2021,307,36,14,0,5,78,20,0.274,0.578,0,9,25,85,18,17,1,1,0,3,0,0,0.259,44,35.5,20.5,0.2913907284768210,0.7086092715231790,
Darvish,Yu,506433,2021,55,3,2,0,0,25,0,0.109,0.241,0,1,1,20,3,0,0,0,0,0,0,0,0.108,34.5,34.5,31,1.0,0.0,
Leon,Sandy,506702,2021,220,28,5,0,4,65,12,0.236,0.504,0,3,41,44,7,11,0,0,0,0,0,0,0.225,43.6,30.7,25.7,0.29545454545454500,0.7045454545454550,
Altuve,Jose,514888,2021,678,103,32,1,31,91,66,0.350,0.839,0,4,89,158,45,56,1,2,0,3,2,0,0.357,49.7,35.8,14.5,1.0,0.0,
Hernandez,Cesar,514917,2021,637,88,21,2,21,135,59,0.308,0.694,0,5,81,155,50,17,1,0,0,1,0,0,0.302,35.2,41.1,23.7,0.31378763866878000,0.6862123613312200,
Segura,Jean,516416,2021,567,105,27,3,14,78,39,0.347,0.783,0,9,62,172,30,26,2,1,0,8,1,0,0.338,30.2,41.5,28.3,1.0,0.0,
Castro,Starlin,516770,2021,346,66,20,0,3,62,26,0.332,0.707,1,0,42,88,23,13,1,0,0,0,0,0,0.309,31.5,39.7,28.8,1.0,0.0,
Marte,Starling,516782,2021,526,103,27,3,12,99,43,0.382,0.840,0,13,46,140,25,14,4,5,0,42,5,0,0.364,34.2,38.8,27,1.0,0.0,
Bumgarner,Madison,518516,2021,52,3,1,0,0,29,9,0.269,0.397,0,1,3,4,1,1,0,0,0,0,0,0,0.217,61.5,15.4,23.1,1.0,0.0,
Culberson,Charlie,518586,2021,271,38,15,2,5,64,17,0.292,0.672,0,2,29,68,17,12,1,0,0,6,1,0,0.292,39.4,35.6,25,1.0,0.0,
d'Arnaud,Travis,518595,2021,229,25,14,0,7,53,17,0.284,0.671,0,2,28,65,15,3,0,0,0,0,0,0,0.291,34.4,36.3,29.3,1.0,0.0,
Donaldson,Josh,518626,2021,543,61,26,0,26,114,74,0.352,0.827,0,4,75,117,21,25,0,0,0,0,0,0,0.353,42.5,35.9,21.7,1.0,0.0,
Freeman,Freddie,518692,2021,695,122,25,2,31,107,85,0.393,0.896,0,8,98,163,40,13,3,0,0,7,0,1,0.379,36.2,37.8,26.1,0.0,1.0,
Grandal,Yasmani,518735,2021,375,35,9,0,23,82,87,0.419,0.938,0,3,31,71,14,19,0,0,0,0,0,0,0.403,44.3,36,19.7,0.2540106951871660,0.7459893048128340,
Heyward,Jason,518792,2021,353,44,15,2,8,68,27,0.280,0.627,0,3,37,101,23,25,0,0,1,5,0,0,0.275,41.2,38,20.8,0.0,1.0,
Kelly,Merrill,518876,2021,58,2,1,0,0,27,4,0.121,0.206,0,0,1,20,0,3,0,0,0,0,0,0,0.113,29.6,33.3,37,1.0,0.0,
LeMahieu,DJ,518934,2021,679,125,24,1,10,94,73,0.349,0.711,0,4,79,201,51,15,1,1,0,3,1,0,0.315,23.4,40,36.6,1.0,0.0,
Moreland,Mitch,519048,2021,252,30,11,1,10,58,18,0.286,0.701,0,2,37,62,14,9,0,0,0,0,0,0,0.300,39.7,36.2,24.1,0.0,1.0,
Moustakas,Mike,519058,2021,206,20,12,0,6,46,18,0.282,0.653,0,2,27,39,12,23,0,0,0,0,0,0,0.284,43.6,30.7,25.7,0.0,1.0,
Rizzo,Anthony,519203,2021,576,75,23,3,22,87,52,0.344,0.783,0,23,85,143,29,32,2,0,0,6,0,0,0.339,43.2,34.5,22.2,0.0,1.0,
Romine,Austin,519222,2021,62,10,2,0,1,22,2,0.242,0.542,0,0,9,12,2,2,0,0,0,0,0,0,0.237,28.9,42.1,28.9,1.0,0.0,
Sogard,Eric,519299,2021,180,34,6,1,1,30,9,0.283,0.597,0,0,32,45,13,9,1,0,0,3,0,0,0.259,26.2,41.8,31.9,0.0,1.0,
Stanton,Giancarlo,519317,2021,579,85,19,0,35,157,63,0.354,0.870,0,3,56,113,19,26,0,0,0,0,0,0,0.370,34.8,36,29.2,1.0,0.0,
Vogt,Stephen,519390,2021,238,27,6,1,7,56,26,0.282,0.615,0,0,44,45,12,13,0,0,0,0,0,0,0.270,44.2,35.3,20.5,0.0,1.0,
Galvis,Freddy,520471,2021,394,56,15,1,14,77,27,0.299,0.707,1,5,56,92,18,31,0,0,0,1,0,0,0.305,41.5,35.2,23.2,0.30025445292620900,0.6997455470737910,
Perez,Salvador,521692,2021,665,97,24,0,48,170,28,0.316,0.859,0,13,93,132,33,26,0,0,0,1,0,0,0.359,42.7,35,22.2,1.0,0.0,
Flores,Wilmer,527038,2021,436,67,16,1,18,56,41,0.335,0.782,0,3,82,96,31,24,0,0,0,1,0,0,0.337,43.8,36,20.2,1.0,0.0,
Garcia,Avisail,541645,2021,515,74,18,0,29,121,38,0.330,0.820,0,11,55,127,28,12,4,0,0,8,0,0,0.346,39.4,38.8,21.7,1.0,0.0,
Inciarte,Ender,542255,2021,89,13,2,0,2,22,7,0.270,0.586,0,0,9,25,4,5,0,0,0,1,0,0,0.262,30,43.3,26.7,0.0,1.0,
Ozuna,Marcell,542303,2021,208,27,6,0,7,46,19,0.288,0.645,0,1,34,44,13,10,0,0,0,0,0,0,0.284,36.6,38.7,24.6,1.0,0.0,
Villar,Jonathan,542340,2021,505,75,18,2,18,132,46,0.321,0.737,0,3,54,120,19,18,6,1,0,12,2,0,0.320,38,33.6,28.4,0.3121272365805170,0.6878727634194830,
Ortega,Rafael,542364,2021,330,59,14,2,11,70,30,0.358,0.820,0,2,51,53,18,20,5,0,1,9,1,2,0.355,43.4,31.6,25,0.0,1.0,
Santana,Danny,542454,2021,127,13,2,1,5,30,10,0.252,0.597,0,1,24,28,6,7,1,1,0,4,0,0,0.261,34.9,34.9,30.2,0.25196850393700800,0.7480314960629920,
Aguilar,Jesus,542583,2021,510,72,23,0,22,93,46,0.325,0.784,5,3,88,92,34,30,0,0,0,0,0,0,0.334,41.3,37.5,21.2,1.0,0.0,
Berti,Jon,542932,2021,271,34,10,1,4,61,32,0.310,0.623,0,3,17,85,17,6,4,0,0,8,0,0,0.282,29.1,36,34.9,1.0,0.0,
Crawford,Brandon,543063,2021,549,87,30,3,24,105,56,0.373,0.895,0,5,72,109,27,30,1,2,0,7,4,0,0.377,33.2,39.2,27.7,0.0,1.0,
Cron,C.J.,543068,2021,547,72,31,1,28,117,60,0.375,0.905,0,13,74,101,23,27,0,0,0,1,0,0,0.383,38.9,35.6,25.5,1.0,0.0,
DeSclafani,Anthony,543101,2021,62,1,1,0,0,33,4,0.097,0.156,0,0,1,17,2,3,0,0,0,0,0,0,0.089,16,52,32,1.0,0.0,
Dickerson,Alex,543105,2021,312,41,10,2,13,76,23,0.304,0.725,0,6,38,66,14,22,0,0,0,1,0,0,0.313,44,33.3,22.7,0.0,1.0,
Gomes,Yan,543228,2021,375,58,15,1,14,78,19,0.301,0.723,0,6,50,84,30,20,0,0,0,0,0,0,0.308,36,43.8,20.2,1.0,0.0,
Grossman,Robbie,543257,2021,671,84,23,3,23,155,98,0.356,0.771,0,8,113,93,39,29,5,0,0,19,1,0,0.337,43.9,30.7,25.4,0.3083832335329340,0.6916167664670660,
Harrison,Josh,543281,2021,558,98,33,2,8,75,31,0.341,0.741,1,18,94,130,45,22,3,3,0,8,1,0,0.325,37,40,23.1,1.0,0.0,
Hendricks,Kyle,543294,2021,61,5,1,0,0,26,2,0.131,0.266,0,0,3,22,2,0,0,0,0,0,0,0,0.130,21.2,48.5,30.3,1.0,0.0,
Hicks,Aaron,543305,2021,126,14,3,0,4,30,14,0.294,0.627,0,2,16,20,11,10,0,0,0,0,0,0,0.279,41.3,40,18.8,0.27049180327868900,0.7295081967213120,
Higashioka,Kyle,543309,2021,211,15,10,0,10,59,17,0.246,0.635,0,0,35,36,14,15,0,0,0,0,0,0,0.272,45.2,31.9,23,1.0,0.0,
Hosmer,Eric,543333,2021,565,97,28,0,12,99,48,0.336,0.731,0,5,48,173,31,24,4,0,0,5,0,0,0.319,26.4,42.9,30.8,0.0,1.0,
McCann,James,543510,2021,412,64,12,1,10,115,32,0.294,0.643,0,2,45,104,16,9,1,1,0,1,0,0,0.281,35.4,39.2,25.5,1.0,0.0,
Miller,Brad,543543,2021,377,43,9,3,20,112,45,0.321,0.774,0,1,36,71,22,15,0,0,0,2,1,0,0.331,37.4,42,20.5,0.0,1.0,
Nola,Austin,543592,2021,194,33,12,0,2,19,14,0.340,0.716,0,5,28,49,12,20,1,0,0,0,0,0,0.316,39.1,35.9,25,1.0,0.0,
Rendon,Anthony,543685,2021,249,33,13,0,6,41,29,0.329,0.712,0,1,47,45,14,20,0,0,0,0,0,0,0.310,41.6,29.8,28.7,1.0,0.0,
Semien,Marcus,543760,2021,724,87,39,2,45,146,66,0.334,0.873,0,3,129,118,43,46,1,0,0,14,2,0,0.368,47,33.6,19.4,1.0,0.0,
Shaw,Travis,543768,2021,250,24,11,0,9,68,24,0.284,0.657,0,3,32,44,17,18,0,0,0,0,0,0,0.289,38.7,36.1,25.2,0.0,1.0,
SpringerIII,George,543807,2021,342,37,19,1,22,79,37,0.351,0.906,1,4,38,58,20,25,0,1,0,3,1,0,0.381,46.6,33.5,19.9,1.0,0.0,
Vazquez,Christian,543877,2021,498,88,23,1,6,84,33,0.307,0.659,0,2,84,122,27,27,3,2,0,6,2,0,0.289,28.8,38.3,33,1.0,0.0,
Wong,Kolten,543939,2021,492,73,32,2,14,83,31,0.335,0.783,0,13,69,119,33,20,5,0,0,11,1,0,0.337,37.8,37,25.2,0.0,1.0,
Gregorius,Didi,544369,2021,408,46,16,2,13,67,25,0.270,0.639,0,8,63,95,27,43,0,0,0,3,0,0,0.275,44.5,32.5,23.1,0.0,1.0,
Garcia,Leury,544725,2021,474,80,22,4,5,97,41,0.329,0.705,0,4,46,136,30,8,1,1,0,5,1,0,0.312,34.9,39.8,25.3,0.29324894514767900,0.7067510548523210,
Vargas,Ildemaro,545121,2021,83,8,3,1,0,17,6,0.217,0.438,0,0,8,30,6,4,0,0,0,1,0,0,0.192,33.3,50,16.7,0.4268292682926830,0.573170731707317,
Grichuk,Randal,545341,2021,545,75,25,1,22,114,27,0.281,0.703,0,3,90,120,24,44,3,0,0,0,0,0,0.300,36.4,37.4,26.2,1.0,0.0,
Marisnick,Jake,545350,2021,198,23,7,3,5,65,11,0.283,0.658,0,7,17,34,13,12,1,0,0,3,1,0,0.287,34.8,37.4,27.8,1.0,0.0,
Stassi,Max,545358,2021,319,43,11,1,13,101,28,0.326,0.752,0,8,30,65,10,9,0,0,0,0,0,0,0.327,40.7,39.6,19.8,1.0,0.0,
Trout,Mike,545361,2021,146,22,8,1,8,41,27,0.466,1.090,0,2,8,20,5,4,0,0,0,1,1,0,0.451,46.1,39.5,14.5,1.0,0.0,
Herrera,Odubel,546318,2021,492,75,27,2,13,77,29,0.309,0.724,1,6,52,143,41,24,1,0,0,6,0,0,0.312,31.1,41.4,27.4,0.0,1.0,
Alford,Anthony,546990,2021,148,19,6,1,5,58,12,0.311,0.717,0,3,20,17,6,1,5,1,0,5,0,0,0.310,41.3,36,22.7,1.0,0.0,
AlmoraJr.,Albert,546991,2021,54,3,3,0,0,17,2,0.148,0.321,0,0,4,18,3,4,0,0,0,0,0,0,0.143,40,37.1,22.9,1.0,0.0,
Ruiz,Rio,547004,2021,141,14,4,0,3,38,12,0.241,0.513,0,1,21,38,3,5,0,0,0,1,1,0,0.231,36.7,36.7,26.7,0.0,1.0,
Harper,Bryce,547180,2021,599,73,42,1,35,134,100,0.427,1.042,0,5,58,112,22,16,3,0,0,7,5,1,0.431,36.1,35.6,28.3,0.0,1.0,
Perez,Roberto,547379,2021,161,11,3,0,7,56,17,0.242,0.561,0,1,15,39,9,3,0,0,0,1,0,0,0.251,34.5,41.4,24.1,1.0,0.0,
Abreu,Jose,547989,2021,659,86,30,2,30,143,61,0.351,0.831,0,22,74,156,29,22,0,0,0,1,0,0,0.354,35.1,41.3,23.6,1.0,0.0,
Diaz,Elias,553869,2021,371,46,18,1,18,60,30,0.310,0.774,0,2,49,94,26,26,0,0,0,0,0,0,0.330,37.6,35.8,26.5,1.0,0.0,
Narvaez,Omar,553882,2021,445,73,20,0,11,84,41,0.342,0.743,0,7,73,81,30,22,0,0,0,0,0,0,0.322,37.1,36.4,26.5,0.0,1.0,
Astudillo,Willians,553902,2021,216,34,8,0,7,12,3,0.259,0.634,0,4,35,68,19,26,0,0,0,0,0,0,0.272,35.5,38.6,25.9,1.0,0.0,
Suarez,Eugenio,553993,2021,574,46,23,0,31,171,56,0.286,0.713,0,8,82,104,27,26,1,0,0,0,0,0,0.306,46.3,32.4,21.2,1.0,0.0,
Wheeler,Zack,554430,2021,73,9,2,0,0,39,0,0.151,0.342,0,0,2,19,2,0,0,0,0,0,0,0,0.153,17.6,38.2,44.1,0.0,1.0,
Polanco,Gregory,570256,2021,382,45,12,2,11,104,36,0.283,0.637,0,2,41,73,23,28,1,0,0,14,0,0,0.275,43.8,36.3,20,0.0,1.0,
Gonzalez,Erik,570481,2021,229,41,7,1,2,40,8,0.258,0.558,0,0,18,87,20,5,2,0,0,2,0,0,0.244,27.6,43.6,28.7,1.0,0.0,
Urshela,Gio,570482,2021,442,78,18,2,14,109,20,0.301,0.720,0,1,55,109,29,7,0,0,0,1,0,0,0.309,31.1,40.4,28.5,1.0,0.0,
Schoop,Jonathan,570731,2021,674,120,30,1,22,133,37,0.320,0.755,0,6,65,174,37,47,0,0,0,1,1,0,0.324,35.9,39,25.1,1.0,0.0,
Arenado,Nolan,571448,2021,653,80,34,3,34,96,50,0.312,0.807,0,3,123,127,46,55,0,0,0,2,0,0,0.336,45.8,33.3,20.8,1.0,0.0,
Barnhart,Tucker,571466,2021,388,58,21,0,7,100,29,0.317,0.685,0,8,55,78,17,13,0,0,0,0,0,0,0.300,41.4,33.1,25.5,0.0,1.0,
Corbin,Patrick,571578,2021,63,7,0,0,0,24,3,0.159,0.291,0,0,3,24,2,0,0,0,0,0,0,0,0.147,11.1,50,38.9,0.0,1.0,
Farmer,Kyle,571657,2021,529,87,22,2,16,97,22,0.316,0.732,0,18,77,116,36,33,2,0,1,2,0,0,0.316,35.5,39.5,25,1.0,0.0,
Goodwin,Brian,571718,2021,271,33,10,1,8,58,33,0.317,0.692,0,1,42,51,21,13,0,0,0,1,0,0,0.306,48.6,29.6,21.8,0.0,1.0,
Hamilton,Billy,571740,2021,135,15,8,3,2,47,4,0.237,0.615,0,0,16,22,8,10,0,0,0,2,6,1,0.262,41.7,32.1,26.2,0.6444444444444450,0.35555555555555600,
Haniger,Mitch,571745,2021,691,93,23,2,39,169,54,0.318,0.804,0,9,83,149,31,36,0,0,0,0,1,0,0.340,44.7,35.5,19.8,1.0,0.0,
Hernandez,Enrique,571771,2021,585,69,35,3,20,110,61,0.337,0.786,0,9,105,103,32,36,0,0,0,1,0,0,0.338,42.5,31.9,25.7,1.0,0.0,
Holt,Brock,571788,2021,260,33,13,1,2,49,23,0.281,0.579,0,1,33,76,18,11,1,0,0,3,1,1,0.259,41.7,32.6,25.7,0.0,1.0,
Lamb,Jake,571875,2021,170,17,4,0,7,51,22,0.306,0.674,0,2,17,31,8,11,0,0,0,0,0,0,0.298,51.6,29.5,18.9,0.0,1.0,
Muncy,Max,571970,2021,592,60,26,2,36,120,83,0.368,0.895,0,11,81,126,26,20,1,0,0,2,0,0,0.379,38.9,39.4,21.7,0.0,1.0,
Myers,Wil,571976,2021,500,70,24,2,17,141,54,0.334,0.768,0,0,58,101,14,19,5,0,0,7,1,0,0.330,37.7,42.3,20,1.0,0.0,
Naquin,Tyler,571980,2021,454,66,24,2,19,106,35,0.333,0.809,0,5,51,106,23,17,3,0,0,5,0,0,0.345,40.9,34.7,24.4,0.0,1.0,
Owings,Chris,572008,2021,50,6,4,3,1,15,7,0.420,1.048,0,0,5,8,0,1,1,0,0,2,0,0,0.431,42.9,32.1,25,1.0,0.0,
Piscotty,Stephen,572039,2021,188,25,8,0,5,48,13,0.282,0.635,0,2,27,40,7,13,0,0,0,1,0,0,0.279,40.8,29.6,29.6,1.0,0.0,
Pollock,AJ,572041,2021,422,65,27,1,21,80,30,0.355,0.892,0,6,59,86,30,17,0,1,0,5,4,0,0.375,38.2,39.2,22.5,1.0,0.0,
Seager,Kyle,572122,2021,670,63,29,1,35,161,59,0.285,0.723,0,4,119,117,39,40,1,0,0,2,1,0,0.308,43.3,33,23.8,0.0,1.0,
Taylor,MichaelA.,572191,2021,528,89,16,1,12,144,33,0.295,0.652,0,5,75,113,26,13,5,1,1,11,3,0,0.286,32.4,41.9,25.7,1.0,0.0,
VoitIII,Luke,572228,2021,241,32,7,1,11,74,21,0.328,0.764,0,7,28,48,6,6,0,0,0,0,0,0,0.332,46,32.4,21.6,1.0,0.0,
Walker,Christian,572233,2021,445,64,23,1,10,106,38,0.315,0.696,0,4,64,85,26,24,0,0,0,0,0,0,0.304,38.4,33.3,28.3,1.0,0.0,
Zunino,Mike,572287,2021,375,26,11,2,33,132,34,0.301,0.860,0,7,33,53,10,32,0,0,0,0,0,0,0.358,55,28.2,16.8,1.0,0.0,
Carpenter,Matt,572761,2021,249,20,11,1,3,77,35,0.305,0.581,0,6,47,32,11,5,0,0,0,1,1,0,0.269,42.7,37.4,19.8,0.0,1.0,
